antecedentes,consequências,confiança,lift,convicção
"Falta De Atenção,adulto entre 35 e 53 anos,Condutor,Janeiro",Masculino,0.8658892128279884,1.0397523951822194,1.2468493507355884
"Masculino,adulto entre 35 e 53 anos,Falta De Atenção,Janeiro",Condutor,0.9565217391304348,1.066966326300883,2.3807925726457944
"Falta De Atenção,adulto entre 35 e 53 anos,Janeiro","Masculino,Condutor",0.8005390835579514,1.0217087939474425,1.0852772711620828
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Condutor,Janeiro",Masculino,0.8534303534303533,1.0247919028836476,1.1408634176695247
"jovem adulto entre 18 e 35 anos,Masculino,Falta De Atenção,Janeiro",Condutor,0.9658823529411764,1.0774077614727045,3.0339935333567025
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Sem Vítimas,Janeiro",Condutor,0.9841772151898734,1.097815036252908,6.542003938748451
"Julho,Condutor,Falta De Atenção,Sem Vítimas",Masculino,0.84645286686103,1.0164133964126971,1.0890203189969057
"Masculino,Julho,Falta De Atenção,Sem Vítimas",Condutor,0.9897727272727272,1.1040566329951234,10.121243787093203
"Julho,Falta De Atenção,Sem Vítimas","Masculino,Condutor",0.8358925143953934,1.0668295281185833,1.319076934864927
"Julho,Simples,Condutor,Falta De Atenção",Masculino,0.888507718696398,1.066912504470697,1.4997984251189516
"Masculino,Simples,Julho,Falta De Atenção",Condutor,0.9350180505415163,1.0429797187027177,1.5929457551277426
"Julho,adulto entre 35 e 53 anos,Condutor,Falta De Atenção",Masculino,0.867330016583748,1.0414825000661294,1.2603902073871633
"Masculino,adulto entre 35 e 53 anos,Julho,Falta De Atenção",Condutor,0.9739292364990688,1.086383776796455,3.970452209660828
"Julho,adulto entre 35 e 53 anos,Falta De Atenção","Masculino,Condutor",0.8146417445482866,1.0397076812570363,1.1678487077480406
"jovem adulto entre 18 e 35 anos,Julho,Condutor,Falta De Atenção",Masculino,0.8462500000000001,1.0161697956130402,1.0875834010540584
"jovem adulto entre 18 e 35 anos,Masculino,Julho,Falta De Atenção",Condutor,0.9508426966292135,1.0606315543176104,2.1057444866134225
"jovem adulto entre 18 e 35 anos,Julho,Falta De Atenção,Sem Vítimas",Condutor,0.9824218749999999,1.095857016066665,5.888723657945112
"Falta De Atenção,Junho,Condutor,Sem Vítimas",Masculino,0.837763519706691,1.005979302324856,1.0306926506895984
"Masculino,Junho,Falta De Atenção,Sem Vítimas",Condutor,0.989177489177489,1.1033926658548388,9.564575378802981
"Falta De Atenção,Junho,Sem Vítimas","Masculino,Condutor",0.8241659152389539,1.0518631514265409,1.2311060133414533
"Falta De Atenção,Simples,Junho,Condutor",Masculino,0.8992805755395683,1.0798484592553268,1.6602154828411804
"Masculino,Simples,Junho,Falta De Atenção",Condutor,0.9057971014492754,1.010384778694018,1.0988273412211356
"Falta De Atenção,adulto entre 35 e 53 anos,Junho,Condutor",Masculino,0.8470209339774557,1.0170955265699706,1.093064248983054
"Masculino,adulto entre 35 e 53 anos,Junho,Falta De Atenção",Condutor,0.9704797047970479,1.0825359456212749,3.5064934086250483
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Junho,Condutor",Masculino,0.8368098159509202,1.0048341029741004,1.0246691544987219
"jovem adulto entre 18 e 35 anos,Masculino,Junho,Falta De Atenção",Condutor,0.9525139664804468,1.0624957970007396,2.1798561151079086
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Junho,Sem Vítimas",Condutor,0.983271375464684,1.0968046039289323,6.187760406200177
"Maio,Falta De Atenção,Condutor,Sem Vítimas",Masculino,0.8252569750367107,0.9909615499572114,0.956924878387511
"Masculino,Maio,Falta De Atenção,Sem Vítimas",Condutor,0.9929328621908127,1.107581652245841,14.647049957799013
"Falta De Atenção,Maio,Sem Vítimas","Masculino,Condutor",0.8192419825072886,1.0455788544120979,1.1975701111484214
"Maio,Falta De Atenção,Simples,Condutor",Masculino,0.881578947368421,1.0585924948468273,1.4120457823685182
"Masculino,Simples,Maio,Falta De Atenção",Condutor,0.9234303215926493,1.0300540149983952,1.3518761303806102
"Maio,Falta De Atenção,adulto entre 35 e 53 anos,Condutor",Masculino,0.8458445040214477,1.0156828794941068,1.0847225838469374
"Masculino,adulto entre 35 e 53 anos,Maio,Falta De Atenção",Condutor,0.9633587786259543,1.0745928031647964,2.8250346650054334
"Falta De Atenção,adulto entre 35 e 53 anos,Maio","Masculino,Condutor",0.8038216560509555,1.025898262334128,1.1034367746316627
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Maio,Condutor",Masculino,0.8329979879275655,1.0002568923349222,1.0012810374975252
"jovem adulto entre 18 e 35 anos,Masculino,Maio,Falta De Atenção",Condutor,0.9484536082474228,1.0579666103339591,2.0081467786664544
"Falta De Atenção,adulto entre 35 e 53 anos,Maio,Sem Vítimas",Condutor,0.9923518164435946,1.1069335161701408,13.534288211888507
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Maio,Sem Vítimas",Condutor,0.9927431059506531,1.1073699858401829,14.264052891764697
"Falta De Atenção,Março,Condutor,Sem Vítimas",Masculino,0.8431677018633541,1.0124685982511095,1.0662086183699762
"Masculino,Março,Falta De Atenção,Sem Vítimas",Condutor,0.9954170485792851,1.1103526747080852,22.586475623970514
"Falta De Atenção,Março,Sem Vítimas","Masculino,Condutor",0.837962962962963,1.0694719918687603,1.3359316058725252
"Falta De Atenção,Março,Condutor,Simples",Masculino,0.8911022576361222,1.0700280047414086,1.5355318143631977
"Masculino,Março,Falta De Atenção,Simples",Condutor,0.9424157303370786,1.051231570084367,1.7975867568651145
"Falta De Atenção,Março,Condutor,adulto entre 35 e 53 anos",Masculino,0.8539638386648123,1.0254325074114619,1.1450311099883066
"Masculino,Março,adulto entre 35 e 53 anos,Falta De Atenção",Condutor,0.9761526232114468,1.0888638864012914,4.340633415055674
"Falta De Atenção,Março,adulto entre 35 e 53 anos","Masculino,Condutor",0.8036649214659686,1.0256982257499239,1.1025558994145466
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Março,Condutor",Masculino,0.8486707566462167,1.0190766195851702,1.1049810612026756
"jovem adulto entre 18 e 35 anos,Masculino,Março,Falta De Atenção",Condutor,0.9617612977983776,1.0728108695398637,2.7070144798330844
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Março,Sem Vítimas",Condutor,0.9906396255850234,1.1050236275439227,11.058608978738775
"Masculino,Múltipla,Falta De Atenção,Sem Vítimas",Condutor,0.9946666666666666,1.1095156501012455,19.40863510309042
"Masculino,Múltipla,adulto entre 35 e 53 anos,Falta De Atenção",Condutor,0.9863013698630136,1.1001844560113712,7.556428600136617
"jovem adulto entre 18 e 35 anos,Masculino,Múltipla,Falta De Atenção",Condutor,0.981651376146789,1.0949975517207977,5.6414432699650305
"Falta De Atenção,Novembro,Condutor,Sem Vítimas",Masculino,0.8549488054607508,1.026615247154699,1.152806417370211
"Masculino,Novembro,Falta De Atenção,Sem Vítimas",Condutor,0.9980079681274899,1.113242754252542,51.96338571600533
"Falta De Atenção,Novembro,Sem Vítimas","Masculino,Condutor",0.8491525423728813,1.0837529831638708,1.4350284884138382
"Falta De Atenção,Novembro,Condutor,Simples",Masculino,0.9012345679012346,1.0821947966482768,1.6930614726096218
"Masculino,Novembro,Falta De Atenção,Simples",Condutor,0.9284578696343402,1.0356620678474824,1.4468778050185536
"Falta De Atenção,Novembro,Condutor,adulto entre 35 e 53 anos",Masculino,0.900611620795107,1.0814467670665793,1.682449691299818
"Masculino,Novembro,adulto entre 35 e 53 anos,Falta De Atenção",Condutor,0.96875,1.0806065208132523,3.3124070575941467
"Falta De Atenção,Novembro,adulto entre 35 e 53 anos","Masculino,Condutor",0.8378378378378379,1.0693122976785456,1.3349007944482412
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Novembro,Condutor",Masculino,0.8415178571428572,1.0104874787563731,1.0551090797831484
"jovem adulto entre 18 e 35 anos,Masculino,Novembro,Falta De Atenção",Condutor,0.9508196721311475,1.0606058713005797,2.1047586511796115
"Falta De Atenção,Outubro,Condutor,Sem Vítimas",Masculino,0.8259587020648969,0.9918041777986389,0.9607831583421839
"Masculino,Outubro,Falta De Atenção,Sem Vítimas",Condutor,0.9911504424778762,1.1055934258049376,11.696937422129459
"Falta De Atenção,Outubro,Sem Vítimas","Masculino,Condutor",0.8151382823871907,1.0403414005681297,1.1709855447362516
"Falta De Atenção,Simples,Outubro,Condutor",Masculino,0.8778833107191315,1.0541548058204537,1.3693128179021017
"Masculino,Simples,Outubro,Falta De Atenção",Condutor,0.9336219336219335,1.041422399428272,1.5594416378483276
"Falta De Atenção,adulto entre 35 e 53 anos,Outubro,Condutor",Masculino,0.8567567567567568,1.0287862196792965,1.1673566174992966
"Masculino,adulto entre 35 e 53 anos,Outubro,Falta De Atenção",Condutor,0.9620637329286799,1.0731482252806923,2.7285953136931815
"Falta De Atenção,adulto entre 35 e 53 anos,Outubro","Masculino,Condutor",0.8076433121019108,1.0307757501106767,1.1253593595581188
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Outubro,Condutor",Masculino,0.8159448818897637,0.9797796677830752,0.9085101768911994
"jovem adulto entre 18 e 35 anos,Masculino,Outubro,Falta De Atenção",Condutor,0.9474285714285714,1.0568232178482564,1.9689919669802152
"Falta De Atenção,Sem Vítimas,Condutor,Quarta-feira",Masculino,0.8299904489016237,0.9966454650766776,0.9835679632804958
"Masculino,Sem Vítimas,Falta De Atenção,Quarta-feira",Condutor,0.994848311390956,1.109718268396511,20.092969200059134
"Falta De Atenção,Sem Vítimas,Quarta-feira","Masculino,Condutor",0.8225272124940842,1.0497717144942451,1.219738542127192
"Falta De Atenção,Simples,Condutor,Quarta-feira",Masculino,0.9010175763182239,1.0819342350027137,1.6893499036723214
"Masculino,Simples,Falta De Atenção,Quarta-feira",Condutor,0.941972920696325,1.0507376315189196,1.7838692174751822
"Falta De Atenção,Simples,Quarta-feira","Masculino,Condutor",0.810316139767055,1.0341870158268323,1.141216753148496
"Falta De Atenção,adulto entre 35 e 53 anos,Condutor,Quarta-feira",Masculino,0.8482384823848239,1.0185575483321736,1.1018336567776907
"Masculino,adulto entre 35 e 53 anos,Falta De Atenção,Quarta-feira",Condutor,0.9842767295597484,1.0979260410291676,6.583409026968368
"Falta De Atenção,adulto entre 35 e 53 anos,Quarta-feira","Masculino,Condutor",0.8143972246313964,1.0393956063633636,1.1663101409437902
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Condutor,Quarta-feira",Masculino,0.8338617628408371,1.001294105897197,1.0064868315164923
"jovem adulto entre 18 e 35 anos,Masculino,Falta De Atenção,Quarta-feira",Condutor,0.9647835656639765,1.0761821029470489,2.939329960612512
"Falta De Atenção,Sem Vítimas,Condutor,Quinta-feira",Masculino,0.8375,1.0056628701044859,1.029021217920378
"Masculino,Sem Vítimas,Falta De Atenção,Quinta-feira",Condutor,0.9955971381397909,1.1105535582728985,23.510326654877364
"Falta De Atenção,Sem Vítimas,Quinta-feira","Masculino,Condutor",0.8305785123966941,1.0600473950726927,1.2777033312714858
"Falta De Atenção,Simples,Condutor,Quinta-feira",Masculino,0.8925781249999999,1.0718002137074394,1.5566284605631882
"Masculino,Simples,Falta De Atenção,Quinta-feira",Condutor,0.9158316633266533,1.0215779792082877,1.2298297036752082
"Falta De Atenção,adulto entre 35 e 53 anos,Condutor,Quinta-feira",Masculino,0.8836633663366336,1.0610954473985559,1.4373455948185692
"Masculino,adulto entre 35 e 53 anos,Falta De Atenção,Quinta-feira",Condutor,0.9631294964028776,1.0743370469166795,2.8074669573511284
"Falta De Atenção,adulto entre 35 e 53 anos,Quinta-feira","Masculino,Condutor",0.8315217391304347,1.061251212685527,1.2848565623983057
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Condutor,Quinta-feira",Masculino,0.811971372804164,0.9750083119007941,0.8893111139821398
"jovem adulto entre 18 e 35 anos,Masculino,Falta De Atenção,Quinta-feira",Condutor,0.954858454475899,1.0651109908235565,2.29306992811205
"Falta De Atenção,Condutor,Segunda-feira,Sem Vítimas",Masculino,0.8284451586982724,0.994789893756025,0.9747084176888076
"Masculino,Segunda-feira,Falta De Atenção,Sem Vítimas",Condutor,0.9956542732979238,1.1106172905303913,23.81942713985272
"Falta De Atenção,Segunda-feira,Sem Vítimas","Masculino,Condutor",0.8238114262884538,1.051410725698026,1.2286290452303532
"Falta De Atenção,Simples,Condutor,Segunda-feira",Masculino,0.8876494023904382,1.0658818455576118,1.4883405292882057
"Masculino,Simples,Segunda-feira,Falta De Atenção",Condutor,0.9369217830109335,1.0451032652527419,1.641021663116433
"Falta De Atenção,adulto entre 35 e 53 anos,Condutor,Segunda-feira",Masculino,0.855263157894737,1.0269927188812504,1.1553101855742434
"Masculino,adulto entre 35 e 53 anos,Segunda-feira,Falta De Atenção",Condutor,0.9717607973421927,1.0839649592553897,3.665568104175873
"Falta De Atenção,adulto entre 35 e 53 anos,Segunda-feira","Masculino,Condutor",0.8158995815899582,1.0413130284452297,1.1758278496552688
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Condutor,Segunda-feira",Masculino,0.8206933911159263,0.9854816372363293,0.932569908899291
"jovem adulto entre 18 e 35 anos,Masculino,Segunda-feira,Falta De Atenção",Condutor,0.9686700767263426,1.0805173692151322,3.303957039590073
"Falta De Atenção,Setembro,Condutor,Sem Vítimas",Masculino,0.823438704703161,0.9887781864201804,0.9470702377377447
"Masculino,Setembro,Falta De Atenção,Sem Vítimas",Condutor,0.996268656716418,1.11130261360477,27.741409107351313
"Falta De Atenção,Setembro,Sem Vítimas","Masculino,Condutor",0.8202764976958525,1.0468991812859967,1.2044635026830277
"Falta De Atenção,Condutor,Sexta-feira,Sem Vítimas",Masculino,0.8551800965466023,1.0268929795215371,1.1546475582748241
"Masculino,Sexta-feira,Falta De Atenção,Sem Vítimas",Condutor,0.9931004743423889,1.1077686177002524,15.002874934688995
"Falta De Atenção,Sexta-feira,Sem Vítimas","Masculino,Condutor",0.8454478707782672,1.0790247998376028,1.4006303257663244
"Falta De Atenção,Simples,Condutor,Sem Vítimas",Masculino,0.8933771723813997,1.0727597030004876,1.5682940665408749
"Masculino,Simples,Falta De Atenção,Sem Vítimas",Condutor,0.9883086515978178,1.1024235081215532,8.853788031027811
"Falta De Atenção,Simples,Sem Vítimas","Masculino,Condutor",0.8748850045998161,1.116594706306644,1.7301714986866914
"Sábado,Condutor,Falta De Atenção,Sem Vítimas",Masculino,0.8638403990024938,1.0372921969827489,1.2280878225775937
"Sábado,Masculino,Falta De Atenção,Sem Vítimas",Condutor,0.9897142857142859,1.1039914434940774,10.063736720121268
"Sábado,Falta De Atenção,Sem Vítimas","Masculino,Condutor",0.8506876227897839,1.0857121694092133,1.4497820150230893
"Falta De Atenção,Terça-feira,Condutor,Sem Vítimas",Masculino,0.8305400372439478,0.9973054060793255,0.986757846470076
"Masculino,Terça-feira,Falta De Atenção,Sem Vítimas",Condutor,0.9933184855233854,1.108011801497718,15.492403842289566
"Falta De Atenção,Terça-feira,Sem Vítimas","Masculino,Condutor",0.8240184757505774,1.0516749779507626,1.230074577561371
"Falta De Atenção,adulto entre 35 e 53 anos,Condutor,Sem Vítimas",Masculino,0.8524240809802878,1.0235835794923163,1.1330842391008642
"Masculino,adulto entre 35 e 53 anos,Falta De Atenção,Sem Vítimas",Condutor,0.9950248756218906,1.1099152195802944,20.806056830513327
"Falta De Atenção,adulto entre 35 e 53 anos,Sem Vítimas","Masculino,Condutor",0.8458149779735683,1.0794933299287177,1.4039651598752925
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Condutor,Sem Vítimas",Masculino,0.8182194616977226,0.9825109638522737,0.9198781644820694
"jovem adulto entre 18 e 35 anos,Masculino,Falta De Atenção,Sem Vítimas",Condutor,0.9926322839919625,1.1072463678466753,14.049499252806932
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Sem Vítimas","Masculino,Condutor",0.809283276450512,1.0328687971974964,1.1350362730174735
"pessoa de idade avançada entre 53 a 70 anos,Condutor,Falta De Atenção,Sem Vítimas",Masculino,0.8898601398601399,1.0685364802905404,1.518214638185701
"pessoa de idade avançada entre 53 a 70 anos,Masculino,Falta De Atenção,Sem Vítimas",Condutor,0.9973873285434357,1.112550452645725,39.619493790443094
"pessoa de idade avançada entre 53 a 70 anos,Falta De Atenção,Sem Vítimas","Masculino,Condutor",0.8836805555555556,1.1278202566185063,1.8609992519617264
"Falta De Atenção,Simples,Setembro,Condutor",Masculino,0.8869143780290791,1.0649992345619805,1.4786667393937998
"Masculino,Simples,Setembro,Falta De Atenção",Condutor,0.9149999999999999,1.0206502880455492,1.2177967123507882
"Falta De Atenção,adulto entre 35 e 53 anos,Setembro,Condutor",Masculino,0.8703703703703703,1.0451333310096371,1.2899515981787593
"Masculino,adulto entre 35 e 53 anos,Setembro,Falta De Atenção",Condutor,0.9667721518987342,1.0784003008850913,3.1152399708325946
"Falta De Atenção,adulto entre 35 e 53 anos,Setembro","Masculino,Condutor",0.8279132791327913,1.0566458219083346,1.2579146026424364
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Setembro,Condutor",Masculino,0.8042328042328043,0.9657159046411237,0.8541571393345843
"jovem adulto entre 18 e 35 anos,Masculino,Setembro,Falta De Atenção",Condutor,0.947630922693267,1.0570489335603852,1.9766000447846082
"Falta De Atenção,Simples,Condutor,Sexta-feira",Masculino,0.9057920446615492,1.0876673759428588,1.774966321170251
"Masculino,Simples,Sexta-feira,Falta De Atenção",Condutor,0.9264810849393289,1.0334570341115619,1.4079739950513925
"Falta De Atenção,adulto entre 35 e 53 anos,Condutor,Sexta-feira",Masculino,0.8769230769230769,1.0530017652529176,1.3586295767854988
"Masculino,adulto entre 35 e 53 anos,Sexta-feira,Falta De Atenção",Condutor,0.9703923019985196,1.0824384508764728,3.4961421365700653
"Falta De Atenção,adulto entre 35 e 53 anos,Sexta-feira","Masculino,Condutor",0.8209142141515341,1.047713083472907,1.2087525432246302
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Condutor,Sexta-feira",Masculino,0.8458799593082401,1.0157254539006453,1.0849721240762797
"jovem adulto entre 18 e 35 anos,Masculino,Sexta-feira,Falta De Atenção",Condutor,0.9562967222541691,1.0667153278969752,2.368534487317525
"Sábado,Simples,Condutor,Falta De Atenção",Masculino,0.9066317626527051,1.0886757021578608,1.7909296851142278
"Sábado,Simples,Masculino,Falta De Atenção",Condutor,0.9310035842293907,1.0385017228581053,1.5002622874492966
"Falta De Atenção,Simples,Terça-feira,Condutor",Masculino,0.8700787401574802,1.0447831439327364,1.287056083929199
"Masculino,Simples,Terça-feira,Falta De Atenção",Condutor,0.9354497354497354,1.0434612480206615,1.6035987035996246
"Falta De Atenção,Simples,Condutor,adulto entre 35 e 53 anos",Masculino,0.9025952140208965,1.0838286489251672,1.7167118251041036
"Masculino,Simples,adulto entre 35 e 53 anos,Falta De Atenção",Condutor,0.9577968526466382,1.0683886705387013,2.452725141163469
"Falta De Atenção,Simples,adulto entre 35 e 53 anos","Masculino,Condutor",0.8252696456086287,1.053271815972726,1.238882619186198
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Simples,Condutor",Masculino,0.8719750195160031,1.0470601800428403,1.3061196907033574
"jovem adulto entre 18 e 35 anos,Masculino,Simples,Falta De Atenção",Condutor,0.9352497906782026,1.0432382166669367,1.598646886767217
"Falta De Atenção,Simples,Condutor,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.9426559356136821,1.1319332223645193,2.9160114425366506
"Masculino,Simples,Falta De Atenção,pessoa de idade avançada entre 53 a 70 anos",Condutor,0.936063936063936,1.0441463671832862,1.6190036448494813
"Falta De Atenção,Simples,pessoa de idade avançada entre 53 a 70 anos","Masculino,Condutor",0.82773851590106,1.0564227757955513,1.256638419389112
"Sábado,adulto entre 35 e 53 anos,Condutor,Falta De Atenção",Masculino,0.8807495741056217,1.0575965904935678,1.4022251632054281
"Sábado,adulto entre 35 e 53 anos,Masculino,Falta De Atenção",Condutor,0.9663551401869158,1.0779351390011724,3.076628083008446
"Sábado,adulto entre 35 e 53 anos,Falta De Atenção","Masculino,Condutor",0.8285256410256411,1.0574273646760182,1.262406813441327
"jovem adulto entre 18 e 35 anos,Sábado,Condutor,Falta De Atenção",Masculino,0.8690553745928339,1.0435542952749355,1.276997413159275
"jovem adulto entre 18 e 35 anos,Sábado,Masculino,Falta De Atenção",Condutor,0.9447592067988668,1.0538456355769925,1.8738456591838673
"Falta De Atenção,adulto entre 35 e 53 anos,Terça-feira,Condutor",Masculino,0.8542544229149115,1.0257814385051476,1.1473140472347794
"Masculino,adulto entre 35 e 53 anos,Terça-feira,Falta De Atenção",Condutor,0.9694072657743785,1.0813396776459756,3.383572052972139
"Falta De Atenção,adulto entre 35 e 53 anos,Terça-feira","Masculino,Condutor",0.8066825775656324,1.0295495877102079,1.1197666323800053
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Terça-feira,Condutor",Masculino,0.8265635074145713,0.9925304229136338,0.964133588147239
"jovem adulto entre 18 e 35 anos,Masculino,Terça-feira,Falta De Atenção",Condutor,0.9653614457831325,1.0768267078760898,2.9883672367425467
"Falta De Atenção,Múltipla,Condutor,adulto entre 35 e 53 anos",Sem Vítimas,0.8237965485921889,1.4247302627826262,2.393753959569198
"Falta De Atenção,Múltipla,adulto entre 35 e 53 anos,Sem Vítimas",Condutor,0.995609220636663,1.1105670358728033,23.575022105220892
"Falta De Atenção,Múltipla,adulto entre 35 e 53 anos","Condutor,Sem Vítimas",0.801945181255526,1.4068390365098176,2.1709476393346607
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Múltipla,Sem Vítimas",Condutor,0.9926769731489017,1.1072962170279896,14.135237061747516
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Novembro,Sem Vítimas",Condutor,0.9897260273972602,1.1040045409280774,10.075238133515489
"Falta De Atenção,adulto entre 35 e 53 anos,Outubro,Sem Vítimas",Condutor,0.9869402985074628,1.1008971584212046,7.926116887814627
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Outubro,Sem Vítimas",Condutor,0.9895366218236173,1.1037932656785736,9.892858578261096
"Falta De Atenção,Simples,Sem Vítimas,Quarta-feira",Condutor,0.9916666666666667,1.1061692557142109,12.421526465978094
"Falta De Atenção,adulto entre 35 e 53 anos,Sem Vítimas,Quarta-feira",Condutor,0.9935815147625161,1.1083052013542025,16.12728186166165
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Sem Vítimas,Quarta-feira",Condutor,0.9916123019571295,1.106108613794595,12.34101657221696
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Simples,Quarta-feira",Condutor,0.912751677852349,1.018142363840501,1.1864150278402115
"Falta De Atenção,Simples,Sem Vítimas,Quinta-feira",Condutor,0.9775086505190311,1.09037648712488,4.602334805984173
"Falta De Atenção,adulto entre 35 e 53 anos,Sem Vítimas,Quinta-feira",Condutor,0.993047508690614,1.107709536380317,14.888579639081684
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Sem Vítimas,Quinta-feira",Condutor,0.9913957934990439,1.1058671062316339,12.030478410567582
"Falta De Atenção,Simples,Segunda-feira,Sem Vítimas",Condutor,0.9912790697674418,1.1057369050182115,11.869458623045672
"Falta De Atenção,adulto entre 35 e 53 anos,Segunda-feira,Sem Vítimas",Condutor,0.993677555321391,1.1084123312165846,16.372261966962935
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Segunda-feira,Sem Vítimas",Condutor,0.9951100244498776,1.1100102001003074,21.168351352437014
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Simples,Segunda-feira",Condutor,0.8958031837916063,0.9992369153759815,0.9934345819433826
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Setembro,Sem Vítimas",Condutor,0.9921259842519684,1.106681608310651,13.146115509826608
"Falta De Atenção,Simples,Sexta-feira,Sem Vítimas",Condutor,0.9775,1.0903668377754365,4.600565357769655
"Falta De Atenção,adulto entre 35 e 53 anos,Sexta-feira,Sem Vítimas",Condutor,0.9922254616132167,1.1067925718050904,13.314323680720154
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Sexta-feira,Sem Vítimas",Condutor,0.9867060561299853,1.1006358692954725,7.78645686802517
"Sábado,Simples,Falta De Atenção,Sem Vítimas",Condutor,0.9719298245614034,1.0841535031679306,3.687640669587222
"Falta De Atenção,Simples,Terça-feira,Sem Vítimas",Condutor,0.9846678023850084,1.0983622689982915,6.751329662526905
"Falta De Atenção,Simples,adulto entre 35 e 53 anos,Sem Vítimas",Condutor,0.9832134292565948,1.0967399669737659,6.166400638467713
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Simples,Sem Vítimas",Condutor,0.9785888077858881,1.0915813645298549,4.834514562042594
"pessoa de idade avançada entre 53 a 70 anos,Simples,Falta De Atenção,Sem Vítimas",Condutor,0.9945054945054945,1.1093358682294145,18.839315140066777
"Sábado,adulto entre 35 e 53 anos,Falta De Atenção,Sem Vítimas",Condutor,0.9897698209718668,1.104053391118828,10.118368433744445
"jovem adulto entre 18 e 35 anos,Sábado,Falta De Atenção,Sem Vítimas",Condutor,0.983402489626556,1.0969508571607154,6.23664141312646
"Falta De Atenção,adulto entre 35 e 53 anos,Terça-feira,Sem Vítimas",Condutor,0.9976076555023923,1.11279621961198,43.26831718982231
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Terça-feira,Sem Vítimas",Condutor,0.9876777251184834,1.1017197318451943,8.400455398465914
"adulto entre 35 e 53 anos,Falta De Atenção,Simples,Sexta-feira",Condutor,0.8993288590604026,1.003169682019317,1.0282263574615156
"jovem adulto entre 18 e 35 anos,Falta De Atenção,Simples,Sexta-feira",Condutor,0.8825100133511349,0.9844088517266856,0.8810344055887843
"jovem adulto entre 18 e 35 anos,Sábado,Simples,Falta De Atenção",Condutor,0.8394276629570746,0.9363520065470388,0.6446485269884643
"jovem adulto entre 18 e 35 anos,Feminino,Condutor,Múltipla",Sem Vítimas,0.8433931484502447,1.4586219668849643,2.693290270018622
"jovem adulto entre 18 e 35 anos,Feminino,Múltipla,Sem Vítimas",Condutor,0.9866412213740459,1.1005635484076857,7.7486665097292
"jovem adulto entre 18 e 35 anos,Feminino,Condutor,Não Guardar Distância De Segurança",Sem Vítimas,0.8477722772277227,1.4661955325967377,2.7707680428759587
"jovem adulto entre 18 e 35 anos,Feminino,Sem Vítimas,Não Guardar Distância De Segurança",Condutor,0.9757834757834758,1.0884521154409748,4.274466460351272
"Sem Vítimas,Condutor,Fevereiro,Não Guardar Distância De Segurança",Masculino,0.8646864686468646,1.0383081502088578,1.2357666394476725
"Masculino,Sem Vítimas,Fevereiro,Não Guardar Distância De Segurança",Condutor,1.0,1.115464795678196,inf
"Sem Vítimas,Fevereiro,Não Guardar Distância De Segurança","Masculino,Condutor",0.8632619439868204,1.1017604733693809,1.5831027982352628
"Simples,Condutor,Fevereiro,Sem Vítimas",Masculino,0.904228855721393,1.0857903119714283,1.7459950924843808
"Masculino,Simples,Fevereiro,Sem Vítimas",Condutor,0.9797843665768194,1.0929149682723025,5.120429243197628
"Simples,Fevereiro,Sem Vítimas","Masculino,Condutor",0.8696172248803827,1.1098715656449758,1.6602683820858843
"adulto entre 35 e 53 anos,Condutor,Fevereiro,Sem Vítimas",Masculino,0.8812785388127854,1.0582317668106904,1.4084727920285174
"Masculino,adulto entre 35 e 53 anos,Fevereiro,Sem Vítimas",Condutor,0.9922879177377891,1.1068622394133254,13.422149431292816
"adulto entre 35 e 53 anos,Fevereiro,Sem Vítimas","Masculino,Condutor",0.8713318284424378,1.1120598729662117,1.6823927508977812
"jovem adulto entre 18 e 35 anos,Condutor,Fevereiro,Sem Vítimas",Masculino,0.8337950138504155,1.0012139542777534,1.0060826199375696
