id,data_inversa,uf,br,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,uso_solo,tipo_veiculo,estado_fisico,idade,sexo
739008,24/07/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
739030,24/07/2010,RN,304,MOSSORO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,41.0,Masculino
739030,24/07/2010,RN,304,MOSSORO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
739175,24/07/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,Ônibus,Ileso       ,43.0,Masculino
739175,24/07/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,Microônibus,Ileso       ,26.0,Masculino
739175,24/07/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Nublado,Múltipla,Urbano,Microônibus,Ileso       ,55.0,Masculino
739296,17/07/2010,RN,101,PARNAMIRIM,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,23.0,Masculino
739296,17/07/2010,RN,101,PARNAMIRIM,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,-1.0,Feminino
739296,17/07/2010,RN,101,PARNAMIRIM,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,45.0,Masculino
739358,25/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Camioneta,Ileso       ,63.0,Masculino
739358,25/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,27.0,Feminino
739404,18/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,29.0,Masculino
739404,18/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,20.0,Feminino
739411,25/07/2010,RN,304,MACAIBA,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Rural ,Automóvel,Ileso       ,-1.0,Masculino
739411,25/07/2010,RN,304,MACAIBA,Defeito mecânico em veículo,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Rural ,Automóvel,Ileso       ,58.0,Masculino
739474,10/07/2010,RN,226,NATAL,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Plena noite,Chuva,Simples ,Urbano,Caminhonete,Ileso       ,32.0,Masculino
739571,25/07/2010,RN,304,LAJES,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Camioneta,Ileso       ,26.0,Masculino
739571,25/07/2010,RN,304,LAJES,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Urbano,Caminhonete,Ileso       ,43.0,Masculino
739578,25/07/2010,RN,304,ITAJA,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Automóvel,Ileso       ,33.0,Masculino
739584,21/07/2010,RN,226,MACAIBA,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,26.0,Masculino
739584,21/07/2010,RN,226,MACAIBA,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Caminhonete,Ignorado    ,-1.0,Masculino
739768,23/07/2010,RN,101,NATAL,Defeito na via,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Múltipla,Urbano,Automóvel,Ileso       ,34.0,Feminino
739768,23/07/2010,RN,101,NATAL,Defeito na via,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Múltipla,Urbano,Automóvel,Ileso       ,47.0,Masculino
739768,23/07/2010,RN,101,NATAL,Defeito na via,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Múltipla,Urbano,Automóvel,Ferido Leve ,64.0,Feminino
739773,26/07/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Ônibus,Ileso       ,28.0,Masculino
739773,26/07/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,47.0,Masculino
739816,26/07/2010,RN,406,POCO BRANCO,Animais na Pista,Atropelamento de animal,Sem Vítimas        ,Pleno dia,Chuva,Simples ,Rural ,Automóvel,Ileso       ,21.0,Masculino
739831,20/07/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
739831,20/07/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Atropelamento de pessoa,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Dupla   ,Urbano,(null),Morto       ,82.0,Feminino
739987,25/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ignorado    ,-1.0,Inválido
739987,25/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Ônibus,Ileso       ,35.0,Masculino
740198,26/07/2010,RN,405,MOSSORO,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Caminhonete,Ileso       ,47.0,Masculino
740198,26/07/2010,RN,405,MOSSORO,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Rural ,Automóvel,Ferido Leve ,51.0,Masculino
740202,23/07/2010,RN,101,PARNAMIRIM,Defeito na via,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,Camioneta,Ileso       ,58.0,Masculino
740202,23/07/2010,RN,101,PARNAMIRIM,Defeito na via,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,32.0,Masculino
740202,23/07/2010,RN,101,PARNAMIRIM,Defeito na via,Colisão Transversal,Com Vítimas Feridas,Plena noite,Nublado,Dupla   ,Urbano,Camioneta,Ferido Leve ,13.0,Feminino
740221,26/07/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Ônibus,Ileso       ,55.0,Masculino
740221,26/07/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Plena noite,Ceu Claro,Múltipla,Urbano,Ônibus,Ileso       ,26.0,Masculino
740274,26/07/2010,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Automóvel,Ileso       ,30.0,Feminino
740274,26/07/2010,RN,304,MOSSORO,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Plena noite,Nublado,Simples ,Urbano,Caminhão,Ileso       ,71.0,Masculino
740306,26/07/2010,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão-Trator,Ileso       ,29.0,Masculino
740306,26/07/2010,RN,110,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhonete,Ileso       ,37.0,Feminino
740349,20/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,20.0,Masculino
740349,20/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,31.0,Masculino
740349,20/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,51.0,Masculino
740349,20/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,22.0,Feminino
740366,23/07/2010,RN,406,CEARA-MIRIM,Ingestão de álcool,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Vento,Simples ,Urbano,(null),Ferido Leve ,31.0,Masculino
740366,23/07/2010,RN,406,CEARA-MIRIM,Ingestão de álcool,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Vento,Simples ,Urbano,Automóvel,Ileso       ,62.0,Masculino
740428,23/07/2010,RN,304,CAICARA DO RIO DO VENTO,Outras,Colisão com objeto móvel,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Motocicletas,Ferido Grave,22.0,Masculino
740428,23/07/2010,RN,304,CAICARA DO RIO DO VENTO,Outras,Colisão com objeto móvel,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Motocicletas,Ferido Grave,23.0,Masculino
740428,23/07/2010,RN,304,CAICARA DO RIO DO VENTO,Outras,Colisão com objeto móvel,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Reboque,Ileso       ,33.0,Masculino
740446,27/07/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Múltipla,Urbano,Caminhão,Ileso       ,53.0,Masculino
740446,27/07/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Nublado,Múltipla,Urbano,Automóvel,Ileso       ,30.0,Feminino
740549,27/07/2010,RN,101,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Bicicleta,Ferido Leve ,22.0,Masculino
740549,27/07/2010,RN,101,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Motocicletas,Ferido Leve ,36.0,Feminino
740549,27/07/2010,RN,101,NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Motocicletas,Ferido Leve ,37.0,Masculino
740609,27/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
740609,27/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Camioneta,Ileso       ,54.0,Masculino
740638,27/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,40.0,Masculino
740638,27/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,51.0,Masculino
740720,27/07/2010,RN,304,MOSSORO,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
740720,27/07/2010,RN,304,MOSSORO,Outras,Saída de Pista,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,-1.0,Masculino
740740,27/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Vento,Dupla   ,Urbano,Automóvel,Ileso       ,53.0,Feminino
740740,27/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Vento,Dupla   ,Urbano,Automóvel,Ileso       ,27.0,Masculino
740740,27/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Plena noite,Vento,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
740961,28/07/2010,RN,304,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Camioneta,Ileso       ,60.0,Masculino
740961,28/07/2010,RN,304,MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Simples ,Urbano,Motocicletas,Ferido Leve ,26.0,Masculino
740983,28/07/2010,RN,405,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Ciclomotor,Ferido Leve ,-1.0,Feminino
740983,28/07/2010,RN,405,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ileso       ,56.0,Masculino
741030,18/07/2010,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,20.0,Masculino
741030,18/07/2010,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Bicicleta,Ferido Grave,25.0,Masculino
741120,20/07/2010,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,27.0,Masculino
741120,20/07/2010,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,46.0,Masculino
741285,16/07/2010,RN,304,IPANGUACU,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Ceu Claro,Simples ,Rural ,Caminhão,Ferido Leve ,37.0,Masculino
741322,21/07/2010,RN,405,RAFAEL FERNANDES,Falta de atenção,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Morto       ,29.0,Masculino
741322,21/07/2010,RN,405,RAFAEL FERNANDES,Falta de atenção,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,53.0,Masculino
741322,21/07/2010,RN,405,RAFAEL FERNANDES,Falta de atenção,Colisão frontal,Com Vítimas Fatais ,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ferido Leve ,26.0,Feminino
741351,25/07/2010,RN,304,MACAIBA,Falta de atenção,Capotamento,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ferido Grave,30.0,Masculino
741364,29/07/2010,RN,304,SAO PAULO DO POTENGI,Defeito mecânico em veículo,Tombamento,Sem Vítimas        ,Amanhecer,Nublado,Simples ,Rural ,Caminhonete,Ileso       ,28.0,Masculino
741398,28/07/2010,RN,405,MOSSORO,Dormindo,Colisão traseira,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,42.0,Masculino
741398,28/07/2010,RN,405,MOSSORO,Dormindo,Colisão traseira,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,Motoneta,Ferido Leve ,48.0,Masculino
741398,28/07/2010,RN,405,MOSSORO,Dormindo,Colisão traseira,Com Vítimas Feridas,Amanhecer,Ceu Claro,Simples ,Rural ,Motoneta,Ferido Leve ,-1.0,Masculino
741442,29/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão,Ileso       ,41.0,Masculino
741442,29/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,40.0,Masculino
741547,29/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Automóvel,Ileso       ,30.0,Masculino
741547,29/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Nublado,Simples ,Rural ,Camioneta,Ileso       ,42.0,Masculino
741598,25/07/2010,RN,304,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Nublado,Simples ,Urbano,Motocicletas,Ferido Leve ,67.0,Masculino
741664,29/07/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Ônibus,Ileso       ,27.0,Masculino
741664,29/07/2010,RN,101,NATAL,Desobediência à sinalização,Colisão Transversal,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,73.0,Masculino
741820,25/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,52.0,Masculino
741820,25/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,48.0,Masculino
741822,21/05/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Ônibus,Ileso       ,53.0,Masculino
741822,21/05/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Múltipla,Urbano,Automóvel,Ileso       ,30.0,Feminino
741848,30/07/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,40.0,Masculino
741848,30/07/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Ônibus,Ileso       ,42.0,Masculino
741848,30/07/2010,RN,101,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,32.0,Masculino
741904,26/07/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Automóvel,Ileso       ,38.0,Masculino
741904,26/07/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Ceu Claro,Dupla   ,Urbano,Caminhão,Ileso       ,28.0,Masculino
741912,30/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,63.0,Masculino
741912,30/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Caminhonete,Ileso       ,64.0,Feminino
741912,30/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Pleno dia,Ceu Claro,Simples ,Urbano,Automóvel,Ileso       ,51.0,Masculino
741962,30/07/2010,RN,101,PARNAMIRIM,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,41.0,Masculino
741962,30/07/2010,RN,101,PARNAMIRIM,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ferido Leve ,-1.0,Masculino
741971,30/07/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Automóvel,Ileso       ,46.0,Feminino
741971,30/07/2010,RN,101,NATAL,Outras,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Múltipla,Urbano,Caminhonete,Ileso       ,28.0,Masculino
741991,30/07/2010,RN,110,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ignorado    ,-1.0,Inválido
741991,30/07/2010,RN,110,MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Dupla   ,Urbano,Ciclomotor,Ferido Leve ,-1.0,Masculino
742076,30/07/2010,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,22.0,Masculino
742076,30/07/2010,RN,101,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas        ,Pleno dia,Sol,Simples ,Urbano,Automóvel,Ileso       ,42.0,Masculino
742116,30/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Rural ,Automóvel,Ileso       ,44.0,Masculino
742116,30/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Rural ,Automóvel,Ileso       ,40.0,Masculino
742116,30/07/2010,RN,304,MACAIBA,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Rural ,Automóvel,Ignorado    ,-1.0,Inválido
742174,30/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,55.0,Masculino
742174,30/07/2010,RN,101,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas        ,Plena noite,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,19.0,Masculino
742191,30/07/2010,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Motocicletas,Ferido Leve ,29.0,Masculino
742191,30/07/2010,RN,101,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Sol,Dupla   ,Urbano,Bicicleta,Ferido Leve ,26.0,Masculino
742198,26/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Automóvel,Ileso       ,22.0,Masculino
742198,26/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Sol,Dupla   ,Urbano,Caminhão,Ignorado    ,-1.0,Inválido
742360,27/07/2010,RN,101,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motocicletas,Ileso       ,54.0,Masculino
742360,27/07/2010,RN,101,NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Ceu Claro,Dupla   ,Urbano,Motoneta,Ferido Leve ,28.0,Masculino
742366,31/07/2010,RN,304,PARNAMIRIM,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Camioneta,Ileso       ,28.0,Masculino
742366,31/07/2010,RN,304,PARNAMIRIM,Outras,Colisão Transversal,Sem Vítimas        ,Pleno dia,Chuva,Dupla   ,Urbano,Automóvel,Ileso       ,36.0,Feminino
742372,28/07/2010,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,-1.0,Masculino
742372,28/07/2010,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ferido Leve ,44.0,Masculino
742372,28/07/2010,RN,304,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Urbano,Motocicletas,Ileso       ,-1.0,Masculino
742395,31/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Urbano,Motocicletas,Ileso       ,20.0,Masculino
742395,31/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Urbano,Motocicletas,Ferido Leve ,20.0,Feminino
742395,31/07/2010,RN,101,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Chuva,Dupla   ,Urbano,Motoneta,Ferido Leve ,55.0,Masculino
742424,07/07/2010,RN,101,ARES,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,Automóvel,Ileso       ,39.0,Masculino
742424,07/07/2010,RN,101,ARES,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,Automóvel,Ferido Leve ,-1.0,Feminino
742424,07/07/2010,RN,101,ARES,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,Automóvel,Ferido Leve ,-1.0,Feminino
742424,07/07/2010,RN,101,ARES,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Rural ,Automóvel,Ileso       ,49.0,Masculino
742577,31/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,Automóvel,Ileso       ,23.0,Masculino
742577,31/07/2010,RN,101,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas        ,Pleno dia,Chuva,Múltipla,Urbano,Ônibus,Ileso       ,40.0,Masculino
742583,31/07/2010,RN,110,MOSSORO,Falta de atenção,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Nublado,Simples ,Urbano,Motocicletas,Ferido Grave,38.0,Masculino
742620,31/07/2010,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Automóvel,Ileso       ,33.0,Masculino
742620,31/07/2010,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Motocicletas,Ferido Grave,28.0,Masculino
742620,31/07/2010,RN,101,EXTREMOZ,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Ceu Claro,Simples ,Rural ,Motocicletas,Ferido Leve ,25.0,Feminino
742635,31/07/2010,RN,101,GOIANINHA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Urbano,Automóvel,Ileso       ,41.0,Masculino
742635,31/07/2010,RN,101,GOIANINHA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Urbano,Motocicletas,Ferido Leve ,24.0,Masculino
742635,31/07/2010,RN,101,GOIANINHA,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Chuva,Simples ,Urbano,Automóvel,Ileso       ,21.0,Masculino
742655,31/07/2010,RN,101,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas        ,Pleno dia,Nublado,Dupla   ,Urbano,Automóvel,Ileso       ,44.0,Feminino
