id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
83457227,17/04/16,Domingo,18:40:00,RN,110,"51,5",MOSSORO,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,0,1,1,2
83457641,19/04/16,Terça,11:30:00,RN,101,110,PARNAMIRIM,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,2,0,1,0,1,0,1,2
83457664,19/04/16,Terça,12:45:00,RN,304,"264,3",SAO PEDRO,Ultrapassagem indevida,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,7,0,5,0,2,0,5,3
83457702,13/04/16,Quarta,20:20:00,RN,226,290,PAU DOS FERROS,Outras,Capotamento,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83457717,11/04/16,Segunda,01:30:00,RN,101,"100,5",PARNAMIRIM,Ingestão de álcool,Colisão com objeto fixo,Sem Vítimas,Plena noite,Crescente,Chuva,Dupla,Curva,Urbano,2,0,0,0,2,0,0,1
83457755,19/04/16,Terça,11:00:00,RN,101,"94,3",NATAL,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83457769,19/04/16,Terça,07:40:00,RN,110,"46,5",MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,2,0,0,0,2,2
83457853,18/04/16,Segunda,07:30:00,RN,226,"162,7",CURRAIS NOVOS,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Rural,1,0,0,1,0,0,1,1
83457972,20/04/16,Quarta,13:20:00,RN,101,"98,3",NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83457992,17/04/16,Domingo,20:40:00,RN,405,"78,3",APODI,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,1,2,0,0,3,2
83458091,20/04/16,Quarta,13:25:00,RN,226,"171,8",CURRAIS NOVOS,Dormindo,Capotamento,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83458216,12/01/16,Terça,22:00:00,RN,101,"14,6",RIO DO FOGO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2,1,0,0,1,0,0,2
83458268,21/04/16,Quinta,15:35:00,RN,101,"122,5",SAO JOSE DE MIPIBU,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Rural,1,0,0,1,0,0,1,1
83458316,18/04/16,Segunda,16:50:00,RN,304,"47,8",MOSSORO,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83458322,17/04/16,Domingo,18:40:00,RN,304,"34,2",MOSSORO,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,4,0,0,1,3,0,1,2
83458335,21/04/16,Quinta,21:30:00,RN,226,"111,1",SANTA CRUZ,Ultrapassagem indevida,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83458468,18/04/16,Segunda,10:40:00,RN,226,57,SERRA CAIADA,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Reta,Rural,3,0,2,0,1,0,2,2
83458515,22/04/16,Sexta,11:50:00,RN,226,"174,7",CURRAIS NOVOS,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83458537,22/04/16,Sexta,15:05:00,RN,101,"24,1",RIO DO FOGO,Outras,Saída de Pista,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83458730,23/04/16,Sábado,16:00:00,RN,101,75,SAO GONCALO DO AMARANTE,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83458749,23/04/16,Sábado,15:40:00,RN,427,"52,9",JARDIM DO SERIDO,Defeito na via,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Rural,4,0,0,3,1,0,3,1
83458900,20/04/16,Quarta,19:45:00,RN,427,"35,6",ACARI,Defeito na via,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,1,0,1,1,1
83458913,24/04/16,Domingo,04:00:00,RN,406,33,GUAMARE,Ingestão de álcool,Saída de Pista,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,4,3,0,1,0,0,1,1
83459002,24/04/16,Domingo,18:30:00,RN,304,59,MOSSORO,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83459077,24/04/16,Domingo,20:30:00,RN,304,115,ASSU,Não guardar distância de segurança,Colisão traseira,Ignorado,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,0,0,0,2,0,2
83459165,13/04/16,Quarta,09:00:00,RN,101,"135,4",SAO JOSE DE MIPIBU,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Rural,1,0,1,0,0,0,1,1
83459346,21/04/16,Quinta,21:35:00,RN,101,"81,7",SAO GONCALO DO AMARANTE,Desobediência à sinalização,Colisão lateral,Sem Vítimas,Plena noite,Crescente,Chuva,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83459473,23/04/16,Sábado,05:15:00,RN,304,"125,2",ITAJA,Outras,Colisão Transversal,Com Vítimas Feridas,Amanhecer,Crescente,Sol,Simples,Reta,Rural,3,0,1,1,1,0,2,2
83459476,26/04/16,Terça,07:20:00,RN,101,"126,8",SAO JOSE DE MIPIBU,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,1,0,0,1,1,2
83459559,26/04/16,Terça,09:25:00,RN,101,"144,3",ARES,Defeito mecânico em veículo,Derramamento de Carga,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Curva,Rural,1,0,0,0,1,0,0,1
83459586,26/04/16,Terça,07:00:00,RN,405,"3,2",MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Urbano,3,0,1,1,1,0,2,2
83459719,23/04/16,Sábado,18:50:00,RN,304,62,MOSSORO,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Crescente,Ignorada,Simples,Reta,Rural,4,0,1,0,0,3,1,1
83459798,27/04/16,Quarta,10:30:00,RN,101,"96,4",NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83459830,27/04/16,Quarta,07:30:00,RN,304,"292,3",MACAIBA,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,1,1,0,1,2
83459936,27/04/16,Quarta,09:30:00,RN,101,97,NATAL,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Urbano,3,0,0,0,3,0,0,3
83460051,31/03/16,Quinta,18:15:00,RN,304,122,ITAJA,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,2,0,0,0,2,1
83460071,28/04/16,Quinta,07:40:00,RN,427,"101,8",CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,1,0,0,2,2
83460157,28/04/16,Quinta,18:45:00,RN,406,"156,8",CEARA-MIRIM,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Nublado,Simples,Reta,Rural,5,0,1,3,1,0,4,2
83460343,29/04/16,Sexta,11:25:00,RN,110,48,MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83460404,29/04/16,Sexta,14:10:00,RN,101,82,SAO GONCALO DO AMARANTE,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83460460,29/04/16,Sexta,18:20:00,RN,110,"47,8",MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83460504,29/04/16,Sexta,18:00:00,RN,304,285,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,0,0,2,0,0,2
83460585,29/04/16,Sexta,20:20:00,RN,406,160,CEARA-MIRIM,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Crescente,Vento,Simples,Reta,Urbano,1,0,0,0,1,0,0,1
83460611,30/04/16,Sábado,04:30:00,RN,427,"19,5",ACARI,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,1,1,0,1,2
83460674,30/04/16,Sábado,10:00:00,RN,101,83,SAO GONCALO DO AMARANTE,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83460694,30/04/16,Sábado,14:30:00,RN,101,"104,3",PARNAMIRIM,Não guardar distância de segurança,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,1,1,0,2
83460715,30/04/16,Sábado,10:30:00,RN,427,98,CAICO,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,3,0,1,0,2,0,1,2
83460860,01/05/16,Domingo,03:30:00,RN,406,"133,7",TAIPU,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,2,0,0,2,1
83461027,27/04/16,Quarta,22:20:00,RN,101,"95,6",NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Múltipla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83461058,01/05/16,Domingo,20:30:00,RN,304,9,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,2,0,0,2,0,0,2,1
83461083,01/05/16,Domingo,19:40:00,RN,226,"61,6",SERRA CAIADA,Outras,Colisão frontal,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,3,2,1,0,0,0,1,2
83461091,01/05/16,Domingo,17:00:00,RN,226,308,JANDUIS,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Amanhecer,Crescente,Ceu Claro,Simples,Curva,Rural,1,0,1,0,0,0,1,1
83461171,11/03/16,Sexta,06:40:00,RN,110,"41,7",MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Rural,2,0,1,0,0,1,1,1
83461290,02/05/16,Segunda,12:00:00,RN,427,"158,5",SERRA NEGRA DO NORTE,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83461301,02/05/16,Segunda,00:00:00,RN,101,156,CANGUARETAMA,Defeito mecânico em veículo,Incêndio,Sem Vítimas,Plena noite,Decrescente,Nublado,Dupla,Reta,Rural,1,0,0,0,1,0,0,1
83461353,29/04/16,Sexta,19:30:00,RN,405,"188,6",MAJOR SALES,Outras,Atropelamento de pessoa,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,1,1,0,0,0,1,1
83461370,02/05/16,Segunda,22:00:00,RN,226,"110,5",SANTA CRUZ,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,2,0,0,0,2,1
83461530,03/05/16,Terça,14:50:00,RN,427,"114,8",CAICO,Defeito mecânico em veículo,Colisão com objeto fixo,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83461533,03/05/16,Terça,09:00:00,RN,101,97,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,2,0,0,2,2
83461602,03/05/16,Terça,22:00:00,RN,427,"105,3",CAICO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,2,0,0,0,2,1
83461759,30/04/16,Sábado,00:10:00,RN,110,"42,3",MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83461769,04/05/16,Quarta,13:20:00,RN,101,73,EXTREMOZ,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83461780,04/05/16,Quarta,10:20:00,RN,304,"40,7",MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,4,0,4,0,0,0,4,3
83461786,04/05/16,Quarta,14:15:00,RN,101,"73,6",EXTREMOZ,Outras,Capotamento,Ignorado,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,1,0,0,0,0,1,0,1
83461893,04/05/16,Quarta,12:00:00,RN,405,"117,5",ITAU,Falta de atenção,Colisão Transversal,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,2,1,0,0,1,0,0,2
83461931,05/05/16,Quinta,07:00:00,RN,304,47,MOSSORO,Falta de atenção,Colisão com bicicleta,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,2,0,2,0,0,0,2,2
83461932,01/05/16,Domingo,15:00:00,RN,101,109,PARNAMIRIM,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83462054,01/05/16,Domingo,20:20:00,RN,304,47,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Decrescente,Ignorada,Dupla,Reta,Urbano,2,0,1,1,0,0,2,1
83462248,05/05/16,Quinta,19:26:00,RN,304,"258,3",SANTA MARIA,Outras,Colisão traseira,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,1,0,0,0,1,0,2
83462352,18/01/16,Segunda,07:10:00,RN,304,"113,9",ASSU,Outras,Saída de Pista,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Reta,Rural,5,0,5,0,0,0,5,1
83462424,05/05/16,Quinta,22:00:00,RN,304,"242,6",RIACHUELO,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83462433,06/05/16,Sexta,09:10:00,RN,405,1,MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,1,0,1,1,2
83462506,06/05/16,Sexta,11:00:00,RN,226,"96,4",SANTA CRUZ,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83462603,29/04/16,Sexta,23:20:00,RN,304,"300,5",MACAIBA,Desobediência à sinalização,Colisão frontal,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,1,0,0,1,0,0,2
83462637,07/05/16,Sábado,14:00:00,RN,101,116,SAO JOSE DE MIPIBU,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,2,0,0,1,1,0,1,2
83462647,07/05/16,Sábado,15:30:00,RN,304,"119,4",ASSU,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,3,0,2,0,1,0,2,1
83462659,05/05/16,Quinta,12:35:00,RN,101,106,PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83462662,29/04/16,Sexta,15:20:00,RN,304,293,MACAIBA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,3,0,1,0,2,0,1,3
83462668,07/05/16,Sábado,09:30:00,RN,406,152,CEARA-MIRIM,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83462752,07/05/16,Sábado,15:00:00,RN,101,99,NATAL,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,1
83462821,04/05/16,Quarta,13:30:00,RN,304,"294,8",MACAIBA,Dormindo,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,3,0,2,0,1,0,2,2
83462864,10/04/16,Domingo,20:10:00,RN,101,98,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,0,0,3,0,0,2
83463042,08/05/16,Domingo,16:05:00,RN,101,"66,4",EXTREMOZ,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Cruzamento,Rural,2,0,0,0,2,0,0,2
83463067,08/05/16,Domingo,21:20:00,RN,304,"46,8",MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,3,0,2,0,0,1,2,2
83463081,08/05/16,Domingo,17:45:00,RN,304,0,ANGICOS,Outras,Colisão lateral,Com Vítimas Fatais,Anoitecer,Decrescente,Ceu Claro,Simples,Reta,Rural,8,2,2,0,4,0,2,3
83463141,04/05/16,Quarta,15:35:00,RN,226,"291,7",CAMPO GRANDE,Defeito na via,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,2,0,1,0,1,0,1,2
83463317,09/05/16,Segunda,07:40:00,RN,101,144,ARES,Defeito na via,Saída de Pista,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Rural,2,0,0,1,1,0,1,1
83463321,09/05/16,Segunda,12:42:00,RN,101,"96,4",NATAL,Velocidade incompatível,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Múltipla,Curva,Urbano,2,0,0,0,2,0,0,2
83463338,09/05/16,Segunda,16:35:00,RN,304,47,MOSSORO,Defeito mecânico em veículo,Capotamento,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Curva,Urbano,1,0,0,0,1,0,0,1
83463341,09/05/16,Segunda,16:30:00,RN,405,"1,1",MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Urbano,2,0,1,1,0,0,2,2
83463397,09/05/16,Segunda,07:45:00,RN,304,295,MACAIBA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Urbano,5,0,0,0,5,0,0,5
83463461,07/05/16,Sábado,04:10:00,RN,101,"99,9",PARNAMIRIM,Outras,Colisão Transversal,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,1,0,0,1,0,0,2
83463466,07/05/16,Sábado,05:30:00,RN,406,"169,5",SAO GONCALO DO AMARANTE,Outras,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Rural,2,0,0,1,1,0,1,2
83463634,10/05/16,Terça,05:30:00,RN,226,"57,5",BOM JESUS,Velocidade incompatível,Capotamento,Ignorado,Amanhecer,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,0,1,0,1
83463646,09/05/16,Segunda,08:00:00,RN,304,281,MACAIBA,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Fatais,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,2,1,0,1,0,0,1,1
83463669,10/05/16,Terça,19:15:00,RN,304,"305,5",PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Rural,3,0,2,0,1,0,2,2
83463728,10/05/16,Terça,08:20:00,RN,226,"312,1",JANDUIS,Animais na Pista,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83463735,10/05/16,Terça,21:45:00,RN,427,"100,9",CAICO,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,2,0,1,0,2,2
83463808,05/05/16,Quinta,20:25:00,RN,405,"80,2",APODI,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ignorada,Simples,Reta,Rural,3,0,1,1,1,0,2,2
83463921,07/05/16,Sábado,22:30:00,RN,110,"34,9",MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Curva,Rural,5,0,4,1,0,0,5,2
83463925,11/05/16,Quarta,10:30:00,RN,101,94,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,4,0,2,0,2,0,2,3
83463933,11/05/16,Quarta,08:40:00,RN,405,"93,1",APODI,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Fatais,Pleno dia,Decrescente,Nublado,Simples,Reta,Rural,2,1,0,0,1,0,0,2
83463986,10/05/16,Terça,18:15:00,RN,101,96,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Múltipla,Reta,Urbano,2,0,1,0,1,0,1,2
83464048,02/05/16,Segunda,13:20:00,RN,101,94,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Urbano,2,0,0,1,0,1,1,2
83464155,12/05/16,Quinta,05:43:00,RN,405,"107,8",ITAU,Falta de atenção,Colisão traseira,Sem Vítimas,Amanhecer,Crescente,Sol,Simples,Reta,Rural,4,0,0,0,3,1,0,4
83464212,12/05/16,Quinta,15:30:00,RN,427,"52,9",JARDIM DO SERIDO,Defeito na via,Capotamento,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83464280,12/05/16,Quinta,17:45:00,RN,101,97,NATAL,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Ignorada,Múltipla,Reta,Urbano,4,0,1,1,2,0,2,3
83464323,08/05/16,Domingo,21:50:00,RN,427,"97,9",CAICO,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,1,0,0,2,2
83464404,13/05/16,Sexta,09:20:00,RN,226,"101,2",SANTA CRUZ,Dormindo,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,4,0,2,2,0,0,4,2
83464510,13/05/16,Sexta,18:10:00,RN,304,34,MOSSORO,Falta de atenção,Colisão lateral,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83464526,09/05/16,Segunda,08:00:00,RN,304,"226,4",CAICARA DO RIO DO VENTO,Velocidade incompatível,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Rural,3,0,0,0,3,0,0,3
83464696,14/05/16,Sábado,11:00:00,RN,110,33,MOSSORO,Outras,Saída de Pista,Com Vítimas Fatais,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,1,1,0,0,0,0,0,1
83464815,14/05/16,Sábado,18:10:00,RN,226,"119,1",SANTA CRUZ,Velocidade incompatível,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Simples,Curva,Rural,3,0,0,0,3,0,0,3
83464829,14/05/16,Sábado,22:00:00,RN,304,35,MOSSORO,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,0,0,2,0,0,2
83464871,10/05/16,Terça,11:40:00,RN,101,"80,3",SAO GONCALO DO AMARANTE,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83464915,31/01/16,Domingo,13:00:00,RN,304,46,MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Urbano,2,0,0,2,0,0,2,1
83465000,03/05/16,Terça,10:35:00,RN,101,"138,6",GOIANINHA,Defeito na via,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Rural,2,0,1,0,1,0,1,2
83465065,15/05/16,Domingo,18:20:00,RN,406,170,SAO GONCALO DO AMARANTE,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83465078,15/05/16,Domingo,18:00:00,RN,101,103,PARNAMIRIM,Ingestão de álcool,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,1
83465215,12/05/16,Quinta,22:20:00,RN,304,40,MOSSORO,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Decrescente,Nublado,Dupla,Reta,Rural,1,0,1,0,0,0,1,1
83465252,12/05/16,Quinta,06:00:00,RN,304,302,MACAIBA,Dormindo,Saída de Pista,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,2,0,0,1,1,0,1,2
